"Name","Unique_ID__c","Entity__r.Unique_ID__c","Field_Name__c","Order__c","Type__c"
"FLD00001463","VRS_VFGE_IOT_SYNC_IMPORT_FLAT_DEAL_LOAD_PLANNED_NEGOT_END_DATE__C","VRS_VFGE_IOT_SYNC_IMPORT_FLAT_DEAL_LOAD_TARGET","PLANNED_NEGOT_END_DATE__C","16.0","Date"
"FLD00001464","VRS_VFGE_IOT_SYNC_IMPORT_FLAT_DEAL_LOAD_ACTUAL_NEGOT_START_DATE__C","VRS_VFGE_IOT_SYNC_IMPORT_FLAT_DEAL_LOAD_TARGET","ACTUAL_NEGOT_START_DATE__C","17.0","Date"
"FLD00001465","VRS_VFGE_IOT_SYNC_IMPORT_FLAT_DEAL_LOAD_ACTUAL_NEGOT_END_DATE__C","VRS_VFGE_IOT_SYNC_IMPORT_FLAT_DEAL_LOAD_TARGET","ACTUAL_NEGOT_END_DATE__C","18.0","Date"
"FLD00001466","VRS_VFGE_IOT_SYNC_IMPORT_FLAT_DEAL_LOAD_CONTACT_PERSON_SRC","VRS_VFGE_IOT_SYNC_IMPORT_FLAT_DEAL_LOAD_TARGET","CONTACT_PERSON_SRC","19.0","String"
"FLD00001467","VRS_VFGE_IOT_SYNC_IMPORT_FLAT_DEAL_LOAD_TELEFONE_NUMBER_SRC","VRS_VFGE_IOT_SYNC_IMPORT_FLAT_DEAL_LOAD_TARGET","TELEFONE_NUMBER_SRC","20.0","String"
"FLD00001468","VRS_VFGE_IOT_SYNC_IMPORT_FLAT_DEAL_LOAD_EMAIL_ADDRESS_SRC","VRS_VFGE_IOT_SYNC_IMPORT_FLAT_DEAL_LOAD_TARGET","EMAIL_ADDRESS_SRC","21.0","String"
"FLD00001469","VRS_VFGE_IOT_SYNC_IMPORT_FLAT_DEAL_LOAD_IS_FA","VRS_VFGE_IOT_SYNC_IMPORT_FLAT_DEAL_LOAD_TARGET","IS_FA","22.0","Boolean"
"FLD00001470","VRS_VFGE_IOT_SYNC_IMPORT_FLAT_DEAL_LOAD_AUTO_RENEW","VRS_VFGE_IOT_SYNC_IMPORT_FLAT_DEAL_LOAD_TARGET","AUTO_RENEW","22.0","Boolean"
"FLD00001471","VRS_VFGE_IOT_SYNC_IMPORT_FLAT_DEAL_LOAD_VALIDATION_STATUS","VRS_VFGE_IOT_SYNC_IMPORT_FLAT_DEAL_LOAD_TARGET","VALIDATION_STATUS","23.0","String"
"FLD00001472","VRS_VFGE_IOT_SYNC_IMPORT_FLAT_DISCOUNT_PERIODS_EXTRACT_SOURCE_PERIOD_INDEX","VRS_VFGE_IOT_SYNC_IMPORT_FLAT_DISCOUNT_PERIODS_EXTRACT_SOURCE","PERIOD_INDEX","1.0","String"
"FLD00001473","VRS_VFGE_IOT_SYNC_IMPORT_FLAT_DISCOUNT_PERIODS_EXTRACT_SOURCE_DEAL_INDEX","VRS_VFGE_IOT_SYNC_IMPORT_FLAT_DISCOUNT_PERIODS_EXTRACT_SOURCE","DEAL_INDEX","2.0","String"
"FLD00001474","VRS_VFGE_IOT_SYNC_IMPORT_FLAT_DISCOUNT_PERIODS_EXTRACT_SOURCE_DEAL_NAME","VRS_VFGE_IOT_SYNC_IMPORT_FLAT_DISCOUNT_PERIODS_EXTRACT_SOURCE","DEAL_NAME","3.0","String"
"FLD00001475","VRS_VFGE_IOT_SYNC_IMPORT_FLAT_DISCOUNT_PERIODS_EXTRACT_SOURCE_NEGOTIATION_TEAM","VRS_VFGE_IOT_SYNC_IMPORT_FLAT_DISCOUNT_PERIODS_EXTRACT_SOURCE","NEGOTIATION_TEAM","4.0","String"
"FLD00001476","VRS_VFGE_IOT_SYNC_IMPORT_FLAT_DISCOUNT_PERIODS_EXTRACT_SOURCE_DEAL_TYPE","VRS_VFGE_IOT_SYNC_IMPORT_FLAT_DISCOUNT_PERIODS_EXTRACT_SOURCE","DEAL_TYPE","5.0","String"
"FLD00001477","VRS_VFGE_IOT_SYNC_IMPORT_FLAT_DISCOUNT_PERIODS_EXTRACT_SOURCE_VRS_DEAL_STATUS","VRS_VFGE_IOT_SYNC_IMPORT_FLAT_DISCOUNT_PERIODS_EXTRACT_SOURCE","VRS_DEAL_STATUS","6.0","String"
"FLD00001478","VRS_VFGE_IOT_SYNC_IMPORT_FLAT_DISCOUNT_PERIODS_EXTRACT_SOURCE_VRS_DISC_CONT_STATUS","VRS_VFGE_IOT_SYNC_IMPORT_FLAT_DISCOUNT_PERIODS_EXTRACT_SOURCE","VRS_DISC_CONT_STATUS","7.0","String"
"FLD00001479","VRS_VFGE_IOT_SYNC_IMPORT_FLAT_DISCOUNT_PERIODS_EXTRACT_SOURCE_ACTIVE","VRS_VFGE_IOT_SYNC_IMPORT_FLAT_DISCOUNT_PERIODS_EXTRACT_SOURCE","ACTIVE","8.0","String"
"FLD00001480","VRS_VFGE_IOT_SYNC_IMPORT_FLAT_DISCOUNT_PERIODS_EXTRACT_SOURCE_PERIOD_FROM","VRS_VFGE_IOT_SYNC_IMPORT_FLAT_DISCOUNT_PERIODS_EXTRACT_SOURCE","PERIOD_FROM","9.0","String"
"FLD00001481","VRS_VFGE_IOT_SYNC_IMPORT_FLAT_DISCOUNT_PERIODS_EXTRACT_SOURCE_PERIOD_TO","VRS_VFGE_IOT_SYNC_IMPORT_FLAT_DISCOUNT_PERIODS_EXTRACT_SOURCE","PERIOD_TO","10.0","String"
"FLD00001482","VRS_VFGE_IOT_SYNC_IMPORT_FLAT_DISCOUNT_PERIODS_EXTRACT_SOURCE_TAX_DISC_RATES","VRS_VFGE_IOT_SYNC_IMPORT_FLAT_DISCOUNT_PERIODS_EXTRACT_SOURCE","TAX_DISC_RATES","11.0","String"
"FLD00001483","VRS_VFGE_IOT_SYNC_IMPORT_FLAT_DISCOUNT_PERIODS_EXTRACT_SOURCE_OB_TAX_RATE","VRS_VFGE_IOT_SYNC_IMPORT_FLAT_DISCOUNT_PERIODS_EXTRACT_SOURCE","OB_TAX_RATE","12.0","String"
"FLD00001484","VRS_VFGE_IOT_SYNC_IMPORT_FLAT_DISCOUNT_PERIODS_EXTRACT_SOURCE_EMBEDDED_DERIVATIVES","VRS_VFGE_IOT_SYNC_IMPORT_FLAT_DISCOUNT_PERIODS_EXTRACT_SOURCE","EMBEDDED_DERIVATIVES","13.0","String"
"FLD00001485","VRS_VFGE_IOT_SYNC_IMPORT_FLAT_DISCOUNT_PERIODS_EXTRACT_SOURCE_VOICE_MO_DISCOUNTS_INCL","VRS_VFGE_IOT_SYNC_IMPORT_FLAT_DISCOUNT_PERIODS_EXTRACT_SOURCE","VOICE_MO_DISCOUNTS_INCL","14.0","String"
"FLD00001486","VRS_VFGE_IOT_SYNC_IMPORT_FLAT_DISCOUNT_PERIODS_EXTRACT_SOURCE_VOICE_MT_DISCOUNTS_INCL","VRS_VFGE_IOT_SYNC_IMPORT_FLAT_DISCOUNT_PERIODS_EXTRACT_SOURCE","VOICE_MT_DISCOUNTS_INCL","15.0","String"
"FLD00001487","VRS_VFGE_IOT_SYNC_IMPORT_FLAT_DISCOUNT_PERIODS_EXTRACT_SOURCE_SMS_DISCOUNTS_INCL","VRS_VFGE_IOT_SYNC_IMPORT_FLAT_DISCOUNT_PERIODS_EXTRACT_SOURCE","SMS_DISCOUNTS_INCL","16.0","String"
"FLD00001488","VRS_VFGE_IOT_SYNC_IMPORT_FLAT_DISCOUNT_PERIODS_EXTRACT_SOURCE_DATA_DISCOUNTS_INCL","VRS_VFGE_IOT_SYNC_IMPORT_FLAT_DISCOUNT_PERIODS_EXTRACT_SOURCE","DATA_DISCOUNTS_INCL","17.0","String"
"FLD00001489","VRS_VFGE_IOT_SYNC_IMPORT_FLAT_DISCOUNT_PERIODS_EXTRACT_SOURCE_COND_VOICE_MO_DISCOUNTS","VRS_VFGE_IOT_SYNC_IMPORT_FLAT_DISCOUNT_PERIODS_EXTRACT_SOURCE","COND_VOICE_MO_DISCOUNTS","18.0","String"
"FLD00001490","VRS_VFGE_IOT_SYNC_IMPORT_FLAT_DISCOUNT_PERIODS_EXTRACT_SOURCE_COND_VOICE_MT_DISCOUNTS","VRS_VFGE_IOT_SYNC_IMPORT_FLAT_DISCOUNT_PERIODS_EXTRACT_SOURCE","COND_VOICE_MT_DISCOUNTS","19.0","String"
"FLD00001491","VRS_VFGE_IOT_SYNC_IMPORT_FLAT_DISCOUNT_PERIODS_EXTRACT_SOURCE_IB_VOICE_TRAFFIC_COMM","VRS_VFGE_IOT_SYNC_IMPORT_FLAT_DISCOUNT_PERIODS_EXTRACT_SOURCE","IB_VOICE_TRAFFIC_COMM","20.0","String"
"FLD00001492","VRS_VFGE_IOT_SYNC_IMPORT_FLAT_DISCOUNT_PERIODS_EXTRACT_SOURCE_DEFINITION_OF_MIN","VRS_VFGE_IOT_SYNC_IMPORT_FLAT_DISCOUNT_PERIODS_EXTRACT_SOURCE","DEFINITION_OF_MIN","21.0","String"
"FLD00001493","VRS_VFGE_IOT_SYNC_IMPORT_FLAT_DISCOUNT_PERIODS_EXTRACT_SOURCE_OB_VOICE_TRAFFIC_COMM","VRS_VFGE_IOT_SYNC_IMPORT_FLAT_DISCOUNT_PERIODS_EXTRACT_SOURCE","OB_VOICE_TRAFFIC_COMM","22.0","String"
"FLD00001494","VRS_VFGE_IOT_SYNC_IMPORT_FLAT_DISCOUNT_PERIODS_EXTRACT_SOURCE_COND_SMS_DISCOUNTS","VRS_VFGE_IOT_SYNC_IMPORT_FLAT_DISCOUNT_PERIODS_EXTRACT_SOURCE","COND_SMS_DISCOUNTS","23.0","String"
"FLD00001495","VRS_VFGE_IOT_SYNC_IMPORT_FLAT_DISCOUNT_PERIODS_EXTRACT_SOURCE_IB_SMS_TRAFFIC_COMM","VRS_VFGE_IOT_SYNC_IMPORT_FLAT_DISCOUNT_PERIODS_EXTRACT_SOURCE","IB_SMS_TRAFFIC_COMM","24.0","String"
"FLD00001496","VRS_VFGE_IOT_SYNC_IMPORT_FLAT_DISCOUNT_PERIODS_EXTRACT_SOURCE_OB_SMS_TRAFFIC_COMM","VRS_VFGE_IOT_SYNC_IMPORT_FLAT_DISCOUNT_PERIODS_EXTRACT_SOURCE","OB_SMS_TRAFFIC_COMM","25.0","String"
"FLD00001497","VRS_VFGE_IOT_SYNC_IMPORT_FLAT_DISCOUNT_PERIODS_EXTRACT_SOURCE_COND_DATA_DISCOUNTS","VRS_VFGE_IOT_SYNC_IMPORT_FLAT_DISCOUNT_PERIODS_EXTRACT_SOURCE","COND_DATA_DISCOUNTS","26.0","String"
"FLD00001498","VRS_VFGE_IOT_SYNC_IMPORT_FLAT_DISCOUNT_PERIODS_EXTRACT_SOURCE_IB_DATA_TRAFFIC_COMM","VRS_VFGE_IOT_SYNC_IMPORT_FLAT_DISCOUNT_PERIODS_EXTRACT_SOURCE","IB_DATA_TRAFFIC_COMM","27.0","String"
"FLD00001499","VRS_VFGE_IOT_SYNC_IMPORT_FLAT_DISCOUNT_PERIODS_EXTRACT_SOURCE_DEFINITION_OF_MB","VRS_VFGE_IOT_SYNC_IMPORT_FLAT_DISCOUNT_PERIODS_EXTRACT_SOURCE","DEFINITION_OF_MB","28.0","String"
"FLD00001500","VRS_VFGE_IOT_SYNC_IMPORT_FLAT_DISCOUNT_PERIODS_EXTRACT_SOURCE_OB_DATA_TRAFFIC_COMM","VRS_VFGE_IOT_SYNC_IMPORT_FLAT_DISCOUNT_PERIODS_EXTRACT_SOURCE","OB_DATA_TRAFFIC_COMM","29.0","String"
"FLD00001501","VRS_VFGE_IOT_SYNC_IMPORT_FLAT_DISCOUNT_PERIODS_EXTRACT_SOURCE_MO_INIT_IB_TG_LY_NO_DEAL","VRS_VFGE_IOT_SYNC_IMPORT_FLAT_DISCOUNT_PERIODS_EXTRACT_SOURCE","MO_INIT_IB_TG_LY_NO_DEAL","30.0","String"
"FLD00001502","VRS_VFGE_IOT_SYNC_IMPORT_FLAT_DISCOUNT_PERIODS_EXTRACT_SOURCE_MO_INIT_IB_TG_LY_WITH_DEAL","VRS_VFGE_IOT_SYNC_IMPORT_FLAT_DISCOUNT_PERIODS_EXTRACT_SOURCE","MO_INIT_IB_TG_LY_WITH_DEAL","31.0","String"
"FLD00001503","VRS_VFGE_IOT_SYNC_IMPORT_FLAT_DISCOUNT_PERIODS_EXTRACT_SOURCE_VOICE_MO_INIT_IB_DISC_TYPE","VRS_VFGE_IOT_SYNC_IMPORT_FLAT_DISCOUNT_PERIODS_EXTRACT_SOURCE","VOICE_MO_INIT_IB_DISC_TYPE","32.0","String"
"FLD00001504","VRS_VFGE_IOT_SYNC_IMPORT_FLAT_DISCOUNT_PERIODS_EXTRACT_SOURCE_MO_INIT_IB_ACT_MIN_PERC_DISC","VRS_VFGE_IOT_SYNC_IMPORT_FLAT_DISCOUNT_PERIODS_EXTRACT_SOURCE","MO_INIT_IB_ACT_MIN_PERC_DISC","33.0","String"
"FLD00001505","VRS_VFGE_IOT_SYNC_IMPORT_FLAT_DISCOUNT_PERIODS_EXTRACT_SOURCE_MO_INIT_OB_TG_COUNTRY_LY","VRS_VFGE_IOT_SYNC_IMPORT_FLAT_DISCOUNT_PERIODS_EXTRACT_SOURCE","MO_INIT_OB_TG_COUNTRY_LY","34.0","String"
"FLD00001506","VRS_VFGE_IOT_SYNC_IMPORT_FLAT_DISCOUNT_PERIODS_EXTRACT_SOURCE_MO_INIT_OB_MS_3RD_WITH_DEAL","VRS_VFGE_IOT_SYNC_IMPORT_FLAT_DISCOUNT_PERIODS_EXTRACT_SOURCE","MO_INIT_OB_MS_3RD_WITH_DEAL","35.0","String"
"FLD00001507","VRS_VFGE_IOT_SYNC_IMPORT_FLAT_DISCOUNT_PERIODS_EXTRACT_SOURCE_MO_INIT_OB_MS_3RD_WO_DEAL","VRS_VFGE_IOT_SYNC_IMPORT_FLAT_DISCOUNT_PERIODS_EXTRACT_SOURCE","MO_INIT_OB_MS_3RD_WO_DEAL","36.0","String"
"FLD00001508","VRS_VFGE_IOT_SYNC_IMPORT_FLAT_DISCOUNT_PERIODS_EXTRACT_SOURCE_VOICE_MO_INIT_OB_DISC_TYPE","VRS_VFGE_IOT_SYNC_IMPORT_FLAT_DISCOUNT_PERIODS_EXTRACT_SOURCE","VOICE_MO_INIT_OB_DISC_TYPE","37.0","String"
"FLD00001509","VRS_VFGE_IOT_SYNC_IMPORT_FLAT_DISCOUNT_PERIODS_EXTRACT_SOURCE_MO_INIT_OB_ACT_MIN_EXCL_TAXES","VRS_VFGE_IOT_SYNC_IMPORT_FLAT_DISCOUNT_PERIODS_EXTRACT_SOURCE","MO_INIT_OB_ACT_MIN_EXCL_TAXES","38.0","String"
"FLD00001510","VRS_VFGE_IOT_SYNC_IMPORT_FLAT_DISCOUNT_PERIODS_EXTRACT_SOURCE_MO_INIT_OB_ACT_MIN_INCL_TAXES","VRS_VFGE_IOT_SYNC_IMPORT_FLAT_DISCOUNT_PERIODS_EXTRACT_SOURCE","MO_INIT_OB_ACT_MIN_INCL_TAXES","39.0","String"
"FLD00001511","VRS_VFGE_IOT_SYNC_IMPORT_FLAT_DISCOUNT_PERIODS_EXTRACT_SOURCE_MT_INIT_IB_TR_VS_MO_IB","VRS_VFGE_IOT_SYNC_IMPORT_FLAT_DISCOUNT_PERIODS_EXTRACT_SOURCE","MT_INIT_IB_TR_VS_MO_IB","40.0","String"
"FLD00001512","VRS_VFGE_IOT_SYNC_IMPORT_FLAT_DISCOUNT_PERIODS_EXTRACT_SOURCE_VOICE_MT_INIT_IB_DISC_TYPE","VRS_VFGE_IOT_SYNC_IMPORT_FLAT_DISCOUNT_PERIODS_EXTRACT_SOURCE","VOICE_MT_INIT_IB_DISC_TYPE","41.0","String"
"FLD00001513","VRS_VFGE_IOT_SYNC_IMPORT_FLAT_DISCOUNT_PERIODS_EXTRACT_SOURCE_MT_INIT_IB_ACT_MIN_PERC_DISC","VRS_VFGE_IOT_SYNC_IMPORT_FLAT_DISCOUNT_PERIODS_EXTRACT_SOURCE","MT_INIT_IB_ACT_MIN_PERC_DISC","42.0","String"
"FLD00001514","VRS_VFGE_IOT_SYNC_IMPORT_FLAT_DISCOUNT_PERIODS_EXTRACT_SOURCE_MT_INIT_OB_TR_VS_MO_OB","VRS_VFGE_IOT_SYNC_IMPORT_FLAT_DISCOUNT_PERIODS_EXTRACT_SOURCE","MT_INIT_OB_TR_VS_MO_OB","43.0","String"
"FLD00001515","VRS_VFGE_IOT_SYNC_IMPORT_FLAT_DISCOUNT_PERIODS_EXTRACT_SOURCE_VOICE_MT_INIT_OB_DISC_TYPE","VRS_VFGE_IOT_SYNC_IMPORT_FLAT_DISCOUNT_PERIODS_EXTRACT_SOURCE","VOICE_MT_INIT_OB_DISC_TYPE","44.0","String"
"FLD00001516","VRS_VFGE_IOT_SYNC_IMPORT_FLAT_DISCOUNT_PERIODS_EXTRACT_SOURCE_MT_INIT_OB_ACT_MIN_EXCL_TAXES","VRS_VFGE_IOT_SYNC_IMPORT_FLAT_DISCOUNT_PERIODS_EXTRACT_SOURCE","MT_INIT_OB_ACT_MIN_EXCL_TAXES","45.0","String"
"FLD00001517","VRS_VFGE_IOT_SYNC_IMPORT_FLAT_DISCOUNT_PERIODS_EXTRACT_SOURCE_MT_INIT_OB_ACT_MIN_INCL_TAXES","VRS_VFGE_IOT_SYNC_IMPORT_FLAT_DISCOUNT_PERIODS_EXTRACT_SOURCE","MT_INIT_OB_ACT_MIN_INCL_TAXES","46.0","String"
"FLD00001518","VRS_VFGE_IOT_SYNC_IMPORT_FLAT_DISCOUNT_PERIODS_EXTRACT_SOURCE_SMS_INIT_TR_VS_MO_IB","VRS_VFGE_IOT_SYNC_IMPORT_FLAT_DISCOUNT_PERIODS_EXTRACT_SOURCE","SMS_INIT_TR_VS_MO_IB","47.0","String"
"FLD00001519","VRS_VFGE_IOT_SYNC_IMPORT_FLAT_DISCOUNT_PERIODS_EXTRACT_SOURCE_SMS_INIT_IB_DISC_TYPE","VRS_VFGE_IOT_SYNC_IMPORT_FLAT_DISCOUNT_PERIODS_EXTRACT_SOURCE","SMS_INIT_IB_DISC_TYPE","48.0","String"
"FLD00001520","VRS_VFGE_IOT_SYNC_IMPORT_FLAT_DISCOUNT_PERIODS_EXTRACT_SOURCE_SMS_INIT_IB_SMS_PERC_DISC","VRS_VFGE_IOT_SYNC_IMPORT_FLAT_DISCOUNT_PERIODS_EXTRACT_SOURCE","SMS_INIT_IB_SMS_PERC_DISC","49.0","String"
"FLD00001521","VRS_VFGE_IOT_SYNC_IMPORT_FLAT_DISCOUNT_PERIODS_EXTRACT_SOURCE_SMS_INIT_OB_TR_VS_MO_OB","VRS_VFGE_IOT_SYNC_IMPORT_FLAT_DISCOUNT_PERIODS_EXTRACT_SOURCE","SMS_INIT_OB_TR_VS_MO_OB","50.0","String"
"FLD00001522","VRS_VFGE_IOT_SYNC_IMPORT_FLAT_DISCOUNT_PERIODS_EXTRACT_SOURCE_SMS_INIT_OB_DISC_TYPE","VRS_VFGE_IOT_SYNC_IMPORT_FLAT_DISCOUNT_PERIODS_EXTRACT_SOURCE","SMS_INIT_OB_DISC_TYPE","51.0","String"
"FLD00001523","VRS_VFGE_IOT_SYNC_IMPORT_FLAT_DISCOUNT_PERIODS_EXTRACT_SOURCE_SMS_INIT_OB_SMS_EXCL_TAXES","VRS_VFGE_IOT_SYNC_IMPORT_FLAT_DISCOUNT_PERIODS_EXTRACT_SOURCE","SMS_INIT_OB_SMS_EXCL_TAXES","52.0","String"
"FLD00001524","VRS_VFGE_IOT_SYNC_IMPORT_FLAT_DISCOUNT_PERIODS_EXTRACT_SOURCE_SMS_INIT_OB_SMS_INCL_TAXES","VRS_VFGE_IOT_SYNC_IMPORT_FLAT_DISCOUNT_PERIODS_EXTRACT_SOURCE","SMS_INIT_OB_SMS_INCL_TAXES","53.0","String"
"FLD00001525","VRS_VFGE_IOT_SYNC_IMPORT_FLAT_DISCOUNT_PERIODS_EXTRACT_SOURCE_DATA_INIT_TR_VS_MO","VRS_VFGE_IOT_SYNC_IMPORT_FLAT_DISCOUNT_PERIODS_EXTRACT_SOURCE","DATA_INIT_TR_VS_MO","54.0","String"
"FLD00001526","VRS_VFGE_IOT_SYNC_IMPORT_FLAT_DISCOUNT_PERIODS_EXTRACT_SOURCE_DATA_INIT_IB_DISC_TYPE","VRS_VFGE_IOT_SYNC_IMPORT_FLAT_DISCOUNT_PERIODS_EXTRACT_SOURCE","DATA_INIT_IB_DISC_TYPE","55.0","String"
"FLD00001527","VRS_VFGE_IOT_SYNC_IMPORT_FLAT_DISCOUNT_PERIODS_EXTRACT_SOURCE_DATA_INIT_IB_MB_PERC_DISC","VRS_VFGE_IOT_SYNC_IMPORT_FLAT_DISCOUNT_PERIODS_EXTRACT_SOURCE","DATA_INIT_IB_MB_PERC_DISC","56.0","String"
"FLD00001528","VRS_VFGE_IOT_SYNC_IMPORT_FLAT_DISCOUNT_PERIODS_EXTRACT_SOURCE_DATA_INIT_OB_TR_VS_MO_OB","VRS_VFGE_IOT_SYNC_IMPORT_FLAT_DISCOUNT_PERIODS_EXTRACT_SOURCE","DATA_INIT_OB_TR_VS_MO_OB","57.0","String"
"FLD00001529","VRS_VFGE_IOT_SYNC_IMPORT_FLAT_DISCOUNT_PERIODS_EXTRACT_SOURCE_DATA_INIT_OB_DISC_TYPE","VRS_VFGE_IOT_SYNC_IMPORT_FLAT_DISCOUNT_PERIODS_EXTRACT_SOURCE","DATA_INIT_OB_DISC_TYPE","58.0","String"
"FLD00001530","VRS_VFGE_IOT_SYNC_IMPORT_FLAT_DISCOUNT_PERIODS_EXTRACT_SOURCE_DATA_INIT_OB_MB_EXCL_TAXES","VRS_VFGE_IOT_SYNC_IMPORT_FLAT_DISCOUNT_PERIODS_EXTRACT_SOURCE","DATA_INIT_OB_MB_EXCL_TAXES","59.0","String"
"FLD00001531","VRS_VFGE_IOT_SYNC_IMPORT_FLAT_DISCOUNT_PERIODS_EXTRACT_SOURCE_DATA_INIT_OB_MB_INCL_TAXES","VRS_VFGE_IOT_SYNC_IMPORT_FLAT_DISCOUNT_PERIODS_EXTRACT_SOURCE","DATA_INIT_OB_MB_INCL_TAXES","60.0","String"
"FLD00001532","VRS_VFGE_IOT_SYNC_IMPORT_FLAT_DISCOUNT_PERIODS_EXTRACT_SOURCE_VOICE_VAL_VS_DO_NOTHING","VRS_VFGE_IOT_SYNC_IMPORT_FLAT_DISCOUNT_PERIODS_EXTRACT_SOURCE","VOICE_VAL_VS_DO_NOTHING","61.0","String"
"FLD00001533","VRS_VFGE_IOT_SYNC_IMPORT_FLAT_DISCOUNT_PERIODS_EXTRACT_SOURCE_SMS_VAL_VS_DO_NOTHING","VRS_VFGE_IOT_SYNC_IMPORT_FLAT_DISCOUNT_PERIODS_EXTRACT_SOURCE","SMS_VAL_VS_DO_NOTHING","62.0","String"
"FLD00001534","VRS_VFGE_IOT_SYNC_IMPORT_FLAT_DISCOUNT_PERIODS_EXTRACT_SOURCE_DATA_VAL_VS_DO_NOTHING","VRS_VFGE_IOT_SYNC_IMPORT_FLAT_DISCOUNT_PERIODS_EXTRACT_SOURCE","DATA_VAL_VS_DO_NOTHING","63.0","String"
"FLD00001535","VRS_VFGE_IOT_SYNC_IMPORT_FLAT_DISCOUNT_PERIODS_EXTRACT_SOURCE_VOICE_VAL_VS_PREV_PERIOD","VRS_VFGE_IOT_SYNC_IMPORT_FLAT_DISCOUNT_PERIODS_EXTRACT_SOURCE","VOICE_VAL_VS_PREV_PERIOD","64.0","String"
"FLD00001536","VRS_VFGE_IOT_SYNC_IMPORT_FLAT_DISCOUNT_PERIODS_EXTRACT_SOURCE_SMS_VAL_VS_PREV_PERIOD","VRS_VFGE_IOT_SYNC_IMPORT_FLAT_DISCOUNT_PERIODS_EXTRACT_SOURCE","SMS_VAL_VS_PREV_PERIOD","65.0","String"
"FLD00001537","VRS_VFGE_IOT_SYNC_IMPORT_FLAT_DISCOUNT_PERIODS_EXTRACT_SOURCE_DATA_VAL_VS_PREV_PERIOD","VRS_VFGE_IOT_SYNC_IMPORT_FLAT_DISCOUNT_PERIODS_EXTRACT_SOURCE","DATA_VAL_VS_PREV_PERIOD","66.0","String"
"FLD00001538","VRS_VFGE_IOT_SYNC_IMPORT_FLAT_DISCOUNT_PERIODS_EXTRACT_SOURCE_IB_CURRENCY","VRS_VFGE_IOT_SYNC_IMPORT_FLAT_DISCOUNT_PERIODS_EXTRACT_SOURCE","IB_CURRENCY","67.0","String"
"FLD00001539","VRS_VFGE_IOT_SYNC_IMPORT_FLAT_DISCOUNT_PERIODS_EXTRACT_SOURCE_OB_CURRENCY","VRS_VFGE_IOT_SYNC_IMPORT_FLAT_DISCOUNT_PERIODS_EXTRACT_SOURCE","OB_CURRENCY","68.0","String"
"FLD00001540","VRS_VFGE_IOT_SYNC_IMPORT_FLAT_DISCOUNT_PERIODS_EXTRACT_SOURCE_MO_UPDT_IB_TG_LY_NO_DEAL","VRS_VFGE_IOT_SYNC_IMPORT_FLAT_DISCOUNT_PERIODS_EXTRACT_SOURCE","MO_UPDT_IB_TG_LY_NO_DEAL","69.0","String"
"FLD00001541","VRS_VFGE_IOT_SYNC_IMPORT_FLAT_DISCOUNT_PERIODS_EXTRACT_SOURCE_MO_UPDT_IB_TG_LY_WITH_DEAL","VRS_VFGE_IOT_SYNC_IMPORT_FLAT_DISCOUNT_PERIODS_EXTRACT_SOURCE","MO_UPDT_IB_TG_LY_WITH_DEAL","70.0","String"
"FLD00001542","VRS_VFGE_IOT_SYNC_IMPORT_FLAT_DISCOUNT_PERIODS_EXTRACT_SOURCE_VOICE_MO_UPDT_IB_DISC_TYPE","VRS_VFGE_IOT_SYNC_IMPORT_FLAT_DISCOUNT_PERIODS_EXTRACT_SOURCE","VOICE_MO_UPDT_IB_DISC_TYPE","71.0","String"
"FLD00001543","VRS_VFGE_IOT_SYNC_IMPORT_FLAT_DISCOUNT_PERIODS_EXTRACT_SOURCE_MO_UPDT_IB_ACT_MIN_PERC_DISC","VRS_VFGE_IOT_SYNC_IMPORT_FLAT_DISCOUNT_PERIODS_EXTRACT_SOURCE","MO_UPDT_IB_ACT_MIN_PERC_DISC","72.0","String"
"FLD00001544","VRS_VFGE_IOT_SYNC_IMPORT_FLAT_DISCOUNT_PERIODS_EXTRACT_SOURCE_MO_UPDT_OB_TG_LY","VRS_VFGE_IOT_SYNC_IMPORT_FLAT_DISCOUNT_PERIODS_EXTRACT_SOURCE","MO_UPDT_OB_TG_LY","73.0","String"
"FLD00001545","VRS_VFGE_IOT_SYNC_IMPORT_FLAT_DISCOUNT_PERIODS_EXTRACT_SOURCE_MO_UPDT_OB_MS_3RD_WITH_DEAL","VRS_VFGE_IOT_SYNC_IMPORT_FLAT_DISCOUNT_PERIODS_EXTRACT_SOURCE","MO_UPDT_OB_MS_3RD_WITH_DEAL","74.0","String"
"FLD00001546","VRS_VFGE_IOT_SYNC_IMPORT_FLAT_DISCOUNT_PERIODS_EXTRACT_SOURCE_MO_UPDT_OB_MS_3RD_WO_DEAL","VRS_VFGE_IOT_SYNC_IMPORT_FLAT_DISCOUNT_PERIODS_EXTRACT_SOURCE","MO_UPDT_OB_MS_3RD_WO_DEAL","75.0","String"
"FLD00001547","VRS_VFGE_IOT_SYNC_IMPORT_FLAT_DISCOUNT_PERIODS_EXTRACT_SOURCE_VOICE_MO_UPDT_OB_DISC_TYPE","VRS_VFGE_IOT_SYNC_IMPORT_FLAT_DISCOUNT_PERIODS_EXTRACT_SOURCE","VOICE_MO_UPDT_OB_DISC_TYPE","76.0","String"
